person_id,gender,Female,audio_vocab_1,audio_vocab_2,audio_vocab_3,audio_vocab_4,audio_vocab_5,audio_vocab_6,ctest_1,ctest_2,ctest_3,ctest_4,ctest_5,ctest_6,dictation_1,dictation_2,dictation_3,dictation_4,dictation_5,dictation_6,elicited_speech_1,elicited_speech_2,elicited_speech_3,elicited_speech_4,elicited_speech_5,elicited_speech_6,text_vocab_1,text_vocab_2,text_vocab_3,text_vocab_4,text_vocab_5,text_vocab_6,text_vocab_7,elicited_speech_7,dictation_7,audio_vocab_7,ctest_7
220,FEMALE,1,1.626949797,1.626949797,3.048356133,1.633721695,1.626949797,1.364739013,1.413693335,1.87180218,1.139434285,16.11809555,16.11809555,1.904237449,5.091620065,5.091620065,5.091620065,-16.11809555,-1.294698167,5.091620065,0.603016866,1.505489878,-16.11809555,1.56996468,0.495264319,1.95203733,2.385736439,1.967645716,3.741447316,2.431618334,3.741447316,0.970335585,3.778654106,1.698276004,NA,NA,NA
221,FEMALE,1,1.014477605,0.112267129,3.106649875,-0.027409924,-0.765065957,3.106649875,2.302585092,-0.656779535,-1.321755839,-0.587786666,-1.410986976,NA,-16.11809555,5.091620065,5.091620065,5.091620065,-7.751295257,NA,0.902382544,0.672278149,0.767084263,0.990588781,1.437322392,NA,-0.000648312,1.115831854,-0.591176902,1.650158167,1.607331963,-1.453247381,NA,NA,NA,NA,NA
222,FEMALE,1,1.364739013,1.544829224,3.048356133,3.106649875,1.626949797,0.122347706,0.860201267,1.360976551,2.233592216,0.980829252,16.11809555,3.583518939,-13.67574747,5.091620065,-6.016240398,5.091620065,-0.196283857,-16.11809555,2.227036056,2.126431907,1.299557247,2.945323099,-0.1364121,2.484076517,-0.068966251,-0.068966251,2.238059399,1.945754885,2.371622852,3.80666251,NA,NA,NA,NA,16.11809555
223,OTHER,2,1.364739013,1.633721695,1.364739013,1.364739013,-0.794298141,1.074473797,0.931558202,0.521296922,2.251291801,1.637608787,0.91629073,-0.133531391,-16.11809555,5.091620065,5.091620065,5.091620065,-16.11809555,-0.508098083,-0.46922835,0.779507453,-0.468246337,1.76013404,0.56946375,-16.11809555,1.316233887,2.408079255,2.427877964,1.115831854,1.967645716,2.31637127,NA,NA,NA,3.048356133,NA
224,MALE,0,-0.027409924,1.626949797,1.633721695,-0.027409924,1.364739013,1.626949797,0.91629073,-0.382992254,0.980829252,1.673976432,1.098612289,1.343734745,-7.816170915,5.091620065,-1.567522779,-2.524266424,5.091620065,-16.11809555,0.852196975,1.713288844,1.838462994,2.251727923,2.19671246,1.407119616,2.238059399,0.246330594,1.607331963,2.431618334,1.913607406,0.606516103,NA,NA,5.091620065,NA,NA
225,MALE,0,1.626949797,1.544829224,3.048356133,3.048356133,1.626949797,3.048356133,16.11809555,3.68887945,1.203972803,2.427748237,16.11809555,2.397895277,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,5.091620065,4.675240603,-16.11809555,3.612939358,5.954654397,2.866376609,3.438325023,3.684604335,3.684604335,3.778654106,2.385736439,3.778654106,3.778654106,NA,NA,NA,NA,2.128231703
226,FEMALE,1,3.048356133,0.112267129,3.048356133,3.106649875,3.106649875,0.61173156,0.364643112,0.08961216,1.098612289,16.11809555,0.693147182,0.127833373,-4.111527252,-2.695441621,5.091620065,5.091620065,-11.37315202,5.091620065,1.491613896,1.426817173,0.10230399,1.553090237,1.288255724,1.327405903,3.741447316,0.216683467,0.338788129,3.741447316,1.776866648,1.966990419,NA,NA,NA,-0.794298141,NA
227,FEMALE,1,0.844005574,0.844005574,-1.347429542,0.122347706,0.61173156,-1.68674975,0.356674943,-0.122602323,0.91629073,0.635988767,0.826678574,0.251314428,5.091620065,-5.397750563,-16.11809555,-16.11809555,-10.75209824,5.091620065,1.482980669,1.04796499,0.985519329,1.02975003,1.299287987,1.044978489,1.36482544,2.238059399,1.363904398,1.553962935,2.385736439,2.408079255,NA,NA,NA,NA,NA
228,FEMALE,1,-0.027409924,1.626949797,0.61173156,3.106649875,1.626949797,1.544829224,2.001480001,1.203972803,16.11809555,3.17805383,0.741937345,-0.06453852,-0.21541169,5.091620065,5.091620065,-12.84852408,-10.93069194,5.091620065,1.221840204,-16.11809555,1.602096407,2.112546523,1.866426465,-16.11809555,1.043927185,2.31637127,2.431618334,1.387742165,2.41845565,2.41845565,NA,1.541531459,5.091620065,NA,NA
229,MALE,0,1.626949797,-0.765065957,-4.59511985,1.633721695,-2.232553319,3.048356133,-0.663294217,-0.559615786,-0.262364263,-0.318453729,-0.826678574,0.441832752,5.091620065,-8.778403944,5.091620065,-16.11809555,5.091620065,-7.568887659,0.377767337,0.891325915,0.060090799,-0.031880864,-0.98599618,0.500764778,0.980829247,-4.59511985,-2.104134156,-4.59511985,0.291985706,-4.59511985,NA,NA,-16.11809555,NA,NA
230,FEMALE,1,-0.794298141,-0.765065957,3.106649875,1.074473797,3.048356133,1.364739013,-0.934309238,-0.125163143,-0.570544859,0,0.965080896,0.125163143,5.091620065,-10.78535616,-7.225856816,-12.5485594,-16.11809555,-2.666216587,1.539623421,1.341889492,1.025243384,1.968984429,0.930669841,2.587210844,0.646559755,1.857284326,3.799796816,0.174353384,1.36482544,1.650158167,NA,1.222373394,NA,1.633721695,NA
231,FEMALE,1,-1.662705194,-0.027409924,1.544829224,3.106649875,3.048356133,3.106649875,-0.559615786,0.84729786,1.455287234,16.11809555,-0.133531391,16.11809555,-6.353185066,-3.576988787,2.194617165,5.091620065,5.091620065,5.091620065,2.272042664,1.734656594,1.047518139,1.463189933,1.836657027,1.383567985,2.431618334,1.945754885,1.945754885,3.799796816,2.431618334,1.147315951,NA,NA,5.091620065,NA,NA
232,MALE,0,3.106649875,3.106649875,3.048356133,3.048356133,1.626949797,3.048356133,0.869037849,0.882389179,1.740466178,16.11809555,3.020424884,2.442347035,5.091620065,-4.208990667,1.093544323,5.091620065,5.091620065,5.091620065,1.616146491,1.275662134,1.768270315,1.320283346,1.55417991,2.747607922,3.778654106,2.385736439,0.970335585,3.799796816,2.385736439,3.799796816,NA,NA,NA,3.048356133,NA
233,FEMALE,1,1.364739013,0.61173156,1.626949797,1.633721695,1.014477605,0.112267129,1.098612289,0.875468738,0.223143553,2.602689689,2.397895277,-0.931558202,5.091620065,-16.11809555,0.201535949,-1.961044834,-16.11809555,5.091620065,1.306441674,0.326263574,0.542792358,1.059683709,0.489242464,1.025274706,1.111619656,1.913607406,3.80666251,0.970335585,2.41845565,1.157452787,NA,NA,NA,1.633721695,NA
234,FEMALE,1,1.074473797,3.106649875,-1.662705194,3.048356133,0.844005574,3.048356133,1.170071254,16.11809555,1.049822126,16.11809555,16.11809555,NA,-16.11809555,5.091620065,-16.11809555,-0.407918636,-16.11809555,NA,0.598111402,1.212023708,0.18919029,0.780970402,0.971950535,NA,0.970335585,3.778654106,2.31637127,1.966990419,3.741447316,3.741447316,NA,NA,NA,NA,NA
235,MALE,0,1.544829224,0.844005574,1.544829224,1.544829224,1.074473797,1.626949797,16.11809555,1.916922614,16.11809555,16.11809555,0.777704568,0.693147182,5.091620065,-11.08764243,-10.62090303,5.091620065,-16.11809555,-16.11809555,1.382223639,1.075597677,2.254460642,1.506300488,1.883181396,2.211581488,2.427877964,2.408079255,3.799796816,0.327700951,2.431618334,0.146949427,NA,NA,-0.196283857,NA,NA
236,FEMALE,1,1.633721695,1.633721695,0.112267129,1.633721695,1.626949797,1.544829224,1.223775433,1.236762627,0.864997439,0.174353388,0.526093098,-0.587786666,5.091620065,0.7090427,-6.221666393,-0.13504405,-0.494049071,5.091620065,1.754412967,2.54640159,3.003905995,1.529673689,1.55225176,-16.11809555,-0.000648312,1.115831854,1.157452787,3.799796816,3.741447316,3.741447316,NA,NA,NA,1.074473797,NA
237,MALE,0,1.626949797,1.626949797,1.014477605,3.106649875,1.633721695,1.633721695,2.233592216,0.154150678,16.11809555,0.371563558,1.216395322,1.25276297,5.091620065,-16.11809555,2.20880906,-4.391044912,5.091620065,-6.916815124,2.096607672,1.917598296,1.407488931,1.918349442,2.098522,1.684441086,3.684604335,2.408079255,-0.364017668,0.216683467,1.639133976,1.639133976,NA,NA,5.091620065,NA,NA
238,FEMALE,1,1.544829224,0.112267129,1.074473797,1.626949797,3.048356133,0.112267129,0.200670695,3.526360509,0.641853887,16.11809555,0.773189887,1.349926717,-16.11809555,5.091620065,2.390363443,-1.665858947,1.151495527,1.758343023,1.474384395,1.278983958,1.589931341,1.12703928,1.692437668,1.939612114,2.385736439,2.371622852,-0.593499718,3.80666251,0.58627419,3.778654106,NA,NA,5.091620065,NA,NA
239,FEMALE,1,0.112267129,1.544829224,1.544829224,1.364739013,3.106649875,1.633721695,-0.587786666,-0.382992254,0.597836999,1.481604542,1.098612289,-0.646627165,5.091620065,-16.11809555,5.091620065,5.091620065,5.091620065,-16.11809555,0.976071455,0.512520618,0.605067063,-16.11809555,0.325726243,0.3893209,2.238059399,0.667137127,1.857284326,2.41845565,3.80666251,1.967645716,NA,NA,NA,NA,0.074107974
240,FEMALE,1,0.468271635,3.048356133,1.074473797,3.106649875,1.626949797,3.048356133,-0.191055238,16.11809555,0.656779535,1.686398954,0.650587566,0.931558202,-16.11809555,5.091620065,-2.660158279,-14.96752331,0.899237352,5.091620065,3.93748522,2.918597523,2.072734508,2.386015986,2.572466362,1.585905957,1.207564456,1.949819951,0.291985706,0.338788129,0.769119693,3.741447316,NA,NA,5.091620065,NA,NA
241,MALE,0,3.048356133,1.626949797,3.048356133,3.106649875,3.106649875,3.048356133,3.401197366,2.995732265,16.11809555,16.11809555,16.11809555,2.442347035,5.091620065,-10.95902295,-16.11809555,5.091620065,5.091620065,-14.71445224,1.253924977,0.988170538,0.855580467,1.492473819,1.689408036,1.709848416,1.966990419,3.799796816,1.157452787,2.31637127,2.128800395,3.741447316,NA,NA,5.091620065,NA,NA
242,FEMALE,1,0.844005574,1.633721695,1.633721695,1.074473797,-0.765065957,3.048356133,16.11809555,0.965080896,2.862200882,1.386294361,2.351375254,-1.098612289,-16.11809555,-5.326929748,5.091620065,-16.11809555,-1.148640363,-6.105778091,1.268547871,1.034786744,1.328260177,1.288430585,1.477893378,1.518000491,1.157452787,1.115831854,-0.000648312,3.684604335,0.970335585,1.639133976,3.80666251,NA,NA,NA,NA
243,MALE,0,1.364739013,1.633721695,3.106649875,3.106649875,1.074473797,1.626949797,-0.255933376,16.11809555,0.810930215,2.564949364,16.11809555,2.484906649,5.091620065,-1.833795295,5.091620065,5.091620065,-0.992698946,-4.852248959,0.674884902,0.970642901,0.14143914,0.386213757,1.095386111,-0.047352994,3.778654106,1.639133976,2.385736439,2.238059399,2.385736439,3.778654106,NA,NA,5.091620065,NA,NA
244,FEMALE,1,1.544829224,-4.59511985,1.626949797,3.048356133,1.633721695,3.048356133,-0.613104474,0.969400557,16.11809555,1.299282986,1.098612289,0.271933717,5.091620065,5.091620065,5.091620065,-9.973863416,2.131698713,-16.11809555,0.475851214,1.110759534,0.87666463,-16.11809555,0.718703341,1.454315713,2.238059399,0.51862995,1.157452787,1.650158167,2.385736439,1.162261454,1.475518862,1.164964055,NA,NA,NA
245,MALE,0,0.61173156,1.074473797,1.014477605,0.61173156,-0.765065957,0.844005574,0.427444015,0.492476484,0.559615786,1.526056301,0.462623523,0.875468738,-5.512892694,-0.407918636,-16.11809555,-16.11809555,-8.343001856,-16.11809555,0.108364366,1.42096194,1.06261894,1.680984839,1.315128475,1.140198309,2.385736439,2.371622852,1.639082578,1.36482544,1.387742165,NA,NA,NA,NA,NA,NA
246,FEMALE,1,1.633721695,3.106649875,-0.661580961,-4.59511985,3.106649875,1.626949797,0.832909123,1.126011264,1.791759468,16.11809555,-0.344840488,16.11809555,5.091620065,-16.11809555,-6.290120783,5.091620065,-1.69284408,1.151495527,1.462241795,1.91022059,1.76307019,2.428525653,1.362581249,1.848328225,3.80666251,3.799796816,1.776866648,2.371622852,0.022671467,1.150654063,NA,NA,NA,1.626949797,NA
247,FEMALE,1,1.633721695,1.633721695,3.048356133,3.106649875,1.544829224,3.106649875,0.510825624,2.047692846,1.540445043,1.72722095,2.079441543,2.708050201,1.093544323,5.091620065,1.811512954,5.091620065,-4.448107309,-0.099284585,16.11809555,16.11809555,4.172133538,3.809692684,3.963593257,2.863811023,3.778654106,3.778654106,2.41845565,1.115831854,2.431618334,3.741447316,1.945754885,NA,NA,NA,NA
248,OTHER,2,-0.794298141,-2.232553319,1.014477605,1.014477605,0.61173156,1.626949797,0.419853846,1.945910149,1.749199856,0.91629073,2.484906649,1.791759468,5.091620065,-3.494259165,-16.11809555,-16.11809555,5.091620065,5.091620065,0.997557068,1.608691902,1.057453708,1.380333055,1.042986318,1.443940009,3.684604335,-0.591176902,2.41845565,-0.725937001,0.685219665,2.31637127,NA,NA,-16.11809555,NA,NA
249,MALE,0,-4.59511985,3.106649875,1.626949797,-0.765065957,3.106649875,0.112267129,0.969400557,0.559615786,2.251291801,0.031748699,0.485507816,-0.262364263,5.091620065,0.385711785,-16.11809555,-9.06180436,5.091620065,-8.277922259,1.346805715,0.570962815,1.300687087,1.494549748,1.276763014,1.413524426,0.748328891,0.646559755,1.639082578,2.371622852,2.385736439,3.799796816,NA,NA,NA,-0.027409924,NA
250,MALE,0,1.364739013,1.626949797,3.106649875,1.633721695,1.074473797,1.633721695,0.485507816,0.810930215,1.216395322,0.794929875,2.442347035,-0.087011375,5.091620065,-1.805697716,5.091620065,5.091620065,5.091620065,-16.11809555,0.661128822,1.222990047,1.284562524,0.72011043,0.817682727,0.92074546,1.650158167,0.489480085,1.059389057,1.115831854,1.945754885,0.949268412,2.385736439,NA,NA,NA,NA
251,FEMALE,1,1.544829224,1.626949797,1.626949797,1.633721695,1.364739013,1.544829224,0.613104474,16.11809555,2.251291801,0.470003628,16.11809555,1.148622708,-3.893667956,-0.407918636,5.091620065,-0.882740259,-13.00014348,-0.847329832,-16.11809555,1.48863661,1.173002706,1.106727934,1.737602702,1.815600226,0.667137127,0.489480085,2.371622852,3.741447316,2.385736439,2.427877964,NA,NA,5.091620065,NA,NA
252,MALE,0,-1.68674975,0.112267129,1.014477605,1.544829224,3.106649875,0.468271635,-0.133531391,-1.339774344,0.485507816,16.11809555,1.749199856,-0.597836999,5.091620065,-16.11809555,-14.34314271,5.091620065,5.091620065,-0.778279498,1.269085871,1.800827185,2.045991519,0.432582338,2.289031734,1.661377519,0.468760105,1.043927185,0.445850002,3.684604335,0.489480085,3.778654106,NA,0.813977405,-16.11809555,NA,NA
253,FEMALE,1,1.626949797,1.626949797,-1.347429542,1.364739013,1.014477605,1.544829224,2.197224577,0.91629073,0.980829252,1.446918986,16.11809555,0.154150678,-16.11809555,-3.035760977,5.091620065,5.091620065,0.899237352,5.091620065,2.308390881,2.540611509,3.960706033,1.458851272,2.852990465,1.373907137,1.147315951,1.966990419,1.913607406,0.327700951,1.966990419,0.6211273,NA,NA,5.091620065,NA,NA
254,MALE,0,1.633721695,0.61173156,-0.765065957,-0.661580961,-4.59511985,1.544829224,0.066691376,0.223143553,1.386294361,-0.753771802,1.189584069,-1.232143679,5.091620065,-8.925028421,-16.11809555,-0.099284585,-1.329278946,-9.569806746,2.041507901,1.126050956,1.125384076,1.254975479,2.206989727,2.388974709,2.31637127,0.667137127,0.291985706,-0.66101328,0.30512197,-1.265115433,NA,NA,-8.679542106,NA,NA
255,FEMALE,1,0.112267129,1.626949797,1.544829224,1.364739013,-2.662899943,1.626949797,2.602689689,2.397895277,0.955511444,1.021651249,0.955511444,0.382992254,-7.816170915,5.091620065,-6.264971903,-16.11809555,-16.11809555,5.091620065,1.204585416,0.948583141,2.015318725,1.446692873,1.335821532,1.474400229,3.741447316,1.150654063,1.162261454,1.059389057,1.162261454,1.949819951,NA,NA,-7.105385881,NA,NA
256,MALE,0,0.112267129,1.074473797,3.106649875,-0.027409924,1.364739013,0.61173156,0.233614852,1.60943791,-0.91629073,0.747214404,0.810930215,16.11809555,5.091620065,-4.111527252,-6.818417144,-13.00014348,5.091620065,-1.796771874,1.827637481,2.04171269,2.26559144,2.046754609,-0.636102527,3.032548515,1.967645716,0.667137127,-1.973805114,1.639133976,0.146949427,0.489480085,NA,1.802087589,NA,1.633721695,NA
257,FEMALE,1,3.106649875,-1.662705194,3.106649875,0.61173156,-0.027409924,3.106649875,16.11809555,0.245122459,1.945910149,0.06453852,0.747214404,0.998528831,5.091620065,-11.41760429,-16.11809555,-1.497215295,0.036514401,5.091620065,1.045030772,1.186600393,2.11642299,1.031538111,1.808521978,1.289743,0.108669266,1.945754885,0.563185562,-0.068966251,0.327700951,1.949819951,NA,NA,NA,3.106649875,NA
258,MALE,0,-4.59511985,1.074473797,-4.59511985,0.844005574,-4.59511985,0.468271635,-1.354545664,-2.36712361,-0.641853887,-0.949080557,-1.098612289,-1.550597412,-16.11809555,-0.882740259,-13.33927477,-16.11809555,-14.16364989,-16.11809555,0.300705712,1.208395002,0.418803652,0.442830655,0.671851169,0.279833782,-4.59511985,-0.896181028,-0.52776689,-0.637049509,-1.325871931,-1.18878923,0.158535429,NA,NA,NA,NA
259,MALE,0,-0.027409924,0.468271635,-2.232553319,3.048356133,0.61173156,0.468271635,0.965080896,16.11809555,16.11809555,0.523248145,-0.117783037,1.349926717,5.091620065,-9.917537176,-6.352820321,-16.11809555,5.091620065,5.091620065,1.241449472,0.324734665,-0.058381457,0.695493676,1.266049748,1.424055681,-0.32244538,2.408079255,3.741447316,0.970335585,0.6211273,1.147315951,NA,NA,NA,-0.765065957,NA
260,MALE,0,-0.794298141,3.048356133,-0.765065957,3.048356133,-0.661580961,3.048356133,1.60943791,0.310154929,0.902867714,-0.798507694,3.258096539,0.773189887,-0.407918636,-16.11809555,-7.07414484,5.091620065,-16.11809555,5.091620065,1.995998514,0.154311446,0.434254274,0.880635828,0.032583627,1.700503956,-4.59511985,1.945754885,2.41845565,0.58627419,1.207564456,0.606516103,NA,NA,-7.568887659,NA,NA
261,MALE,0,3.106649875,-0.765065957,1.544829224,1.633721695,1.626949797,0.112267129,1.056052675,0.91629073,1.916922614,0.207639365,-0.559615786,2.67414865,5.091620065,-16.11809555,5.091620065,-13.33927477,-8.343001856,5.091620065,0.954938864,1.088331861,1.49997438,1.096565384,0.938261288,1.026010478,3.80666251,2.427877964,2.238059399,2.431618334,3.778654106,2.238059399,NA,NA,NA,1.074473797,NA
262,FEMALE,1,3.048356133,1.074473797,0.844005574,1.364739013,3.048356133,1.633721695,1.519825757,2.224623547,1.211090271,0.207639365,1.343734745,1.455287234,1.698054901,-16.11809555,1.666102199,5.091620065,5.091620065,5.091620065,2.087668305,2.118795493,2.485499959,1.287678677,2.401008102,-16.11809555,3.741447316,1.664733708,1.387742165,3.741447316,1.664733708,3.741447316,NA,NA,5.091620065,NA,NA
263,MALE,0,1.544829224,0.61173156,3.048356133,1.014477605,1.633721695,-1.347429542,1.87180218,2.602689689,2.351375254,0.747214404,2.833213336,16.11809555,-0.407918636,-3.789474363,5.091620065,-2.136269338,5.091620065,-6.857683871,0.246001292,1.898489947,1.598844042,1.05394087,1.182172588,1.759704779,0.58627419,2.385736439,3.684604335,1.147315951,3.799796816,2.431618334,NA,NA,-4.955387498,NA,NA
264,FEMALE,1,-0.661580961,1.633721695,1.626949797,1.364739013,1.626949797,1.544829224,-0.074107974,0.182321555,1.481604542,1.897119981,0.057158413,16.11809555,2.390363443,-16.11809555,5.091620065,-11.85540867,5.091620065,-3.737826177,-16.11809555,1.087302906,1.417843566,-0.149572297,-16.11809555,1.814561553,2.371622852,1.111619656,2.431618334,1.207564456,2.128800395,-0.280982763,3.778654106,NA,NA,NA,NA
265,MALE,0,1.633721695,1.544829224,3.106649875,1.544829224,3.048356133,3.048356133,1.704748091,2.740840017,16.11809555,0.427444015,0.653926468,1.475906517,5.091620065,-0.11558396,-1.360275143,5.091620065,5.091620065,5.091620065,3.375191456,2.20848261,2.824294988,2.523540842,3.835825503,NA,1.945754885,3.684604335,2.408079255,1.913607406,2.385736439,1.157452787,NA,NA,NA,NA,NA
266,FEMALE,1,1.074473797,1.074473797,1.544829224,1.364739013,-4.59511985,0.844005574,16.11809555,0.900786545,16.11809555,16.11809555,16.11809555,16.11809555,5.091620065,2.337108937,-16.11809555,5.091620065,5.091620065,5.091620065,0.727228748,0.848877174,0.946956724,0.949779418,1.116173546,0.72157931,0.685219665,1.147315951,1.639133976,3.741447316,3.741447316,3.799796816,NA,NA,NA,0.468271635,NA
267,MALE,0,0.112267129,-4.59511985,-4.59511985,1.074473797,0.112267129,0.122347706,-0.348306696,-1.128465254,-1.128465254,-0.06899287,-0.287682071,-0.060624621,5.091620065,5.091620065,-9.569806746,-16.11809555,-16.11809555,-7.668714191,1.616631678,2.00844076,1.837046942,0.538645563,1.73679082,1.035489449,2.41845565,-1.372853195,-1.331510637,-0.55930925,2.128800395,-1.453247381,NA,NA,-3.222661203,NA,NA
268,FEMALE,1,3.106649875,1.074473797,0.468271635,1.364739013,3.106649875,1.544829224,1.386294361,0.035091321,-0.575364145,-0.057158413,0.271933717,1.540445043,5.091620065,-13.19493221,-6.290120783,-0.678914392,0.533676778,-6.442358188,3.149263808,0.808084159,0.670460298,-16.11809555,0.409944025,1.564445772,1.650158167,-1.397623651,1.949819951,3.741447316,1.776866648,3.741447316,NA,NA,5.091620065,NA,NA
269,MALE,0,1.014477605,1.074473797,1.074473797,-1.662705194,1.626949797,1.074473797,0,-0.794929875,2.484906649,0.236388776,-1.131402112,0.546543705,-16.11809555,-2.85369793,5.091620065,5.091620065,-16.11809555,1.355704522,1.205411939,0.94318006,1.513397936,0.585623232,2.102533399,0.590531939,-2.049101393,-1.913247079,-0.000648312,1.387316525,1.363904398,-0.52776689,NA,NA,NA,NA,0.171850258
270,MALE,0,0.468271635,-4.59511985,1.014477605,-4.59511985,0.468271635,1.014477605,2.740840017,-0.274436845,16.11809555,0.492476484,0.938269639,0.693147182,-9.917537176,5.091620065,5.091620065,-16.11809555,-16.11809555,-15.87907862,1.184012401,1.154970546,1.334643768,0.264416937,1.294454718,1.917063725,1.664733708,-0.002606493,0.563185562,0.317033768,-2.052568984,0.317033768,NA,NA,-16.11809555,NA,NA
271,FEMALE,1,-2.232553319,1.626949797,3.106649875,1.074473797,3.106649875,3.048356133,2.302585092,-0.693147182,-0.336472235,-0.200670695,-0.325422399,1.280933848,5.091620065,-4.12605435,-3.076400373,-16.11809555,-7.217631587,5.091620065,1.556249189,1.855630501,1.249844932,0.026148554,2.047817931,0.260328827,1.059389057,1.776866648,1.147315951,0.970335585,-4.59511985,1.945754885,NA,NA,NA,-1.68674975,NA
272,MALE,0,-1.347429542,1.014477605,-2.083264784,1.633721695,1.544829224,1.364739013,0.84729786,0.356674943,0.146603475,0.91629073,1.526056301,2.120263538,5.091620065,-16.11809555,-16.11809555,-1.905122129,-0.847329832,-4.111527252,1.480844105,0.784603967,1.287784106,1.683583351,1.550862918,1.656971575,1.387316525,1.967645716,1.387316525,1.207564456,3.799796816,1.475518862,NA,NA,-3.076400373,NA,NA
273,FEMALE,1,1.074473797,-0.765065957,-0.794298141,-0.027409924,0.61173156,-0.765065957,0.91629073,-1.386294361,-0.06453852,0.105360514,-0.310154929,1.049822126,5.091620065,-4.852248959,-16.11809555,-3.830839153,5.091620065,0.562657352,0.99636442,2.0922927,0.759552183,0.818698095,1.451571809,0.982186105,0.338788129,2.128800395,-1.214474559,3.778654106,3.741447316,2.427877964,0.769119693,NA,NA,NA,NA
274,MALE,0,3.106649875,1.364739013,1.633721695,3.106649875,3.048356133,3.106649875,16.11809555,2.351375254,0.133531391,2.639057324,2.159484248,1.704748091,5.091620065,4.755039962,-11.67191267,5.091620065,-16.11809555,-16.11809555,-16.11809555,1.702780881,-16.11809555,-16.11809555,1.820588664,0.919108875,3.741447316,0.6211273,2.385736439,2.238059399,2.385736439,2.385736439,2.408079255,NA,NA,NA,NA
275,FEMALE,1,3.106649875,1.014477605,3.106649875,1.014477605,1.364739013,1.364739013,1.170071254,3.113515321,0.860201267,1.488077058,2.525728645,1.417066021,0.995751204,5.091620065,5.091620065,5.091620065,2.179533973,5.091620065,2.534052751,1.66606461,1.531868263,1.650284473,1.530897533,1.380346021,3.799796816,3.80666251,3.799796816,2.431618334,2.385736439,3.80666251,2.427877964,NA,NA,NA,NA
276,FEMALE,1,3.106649875,1.074473797,0.112267129,3.106649875,1.633721695,1.544829224,16.11809555,-0.356674943,1.87180218,0.38566248,1.045968555,0.72391884,1.151495527,1.355704522,0.609556263,5.091620065,5.091620065,5.091620065,2.301963383,2.589449546,0.665498895,1.886989552,0.993156697,1.469183077,0.246330594,3.80666251,3.80666251,3.741447316,2.385736439,1.639133976,NA,NA,NA,3.106649875,NA
277,FEMALE,1,-2.662899943,3.048356133,1.014477605,1.074473797,-1.662705194,-0.027409924,1.232143679,0.479573081,-1.01160091,0.101782695,0.044451762,-0.095310181,5.091620065,-16.11809555,5.091620065,-16.11809555,-16.11809555,-3.946922454,0.482314627,-16.11809555,1.038970368,-16.11809555,1.291082534,1.034275605,1.639082578,-4.59511985,-3.669165254,2.41845565,1.776866648,1.387742165,NA,NA,5.091620065,NA,NA
278,FEMALE,1,0.844005574,0.112267129,1.633721695,-4.59511985,0.112267129,-0.794298141,0.550046335,-0.074107974,2.862200882,1.658228077,1.681758575,0.84729786,5.091620065,-2.323578276,-16.11809555,5.091620065,5.091620065,0.436764037,1.460003826,1.655827566,1.314080769,0.916388345,1.094502925,0.589011606,-1.973805114,1.162261454,2.31637127,1.475518862,2.238059399,1.966990419,NA,NA,NA,3.048356133,NA
279,MALE,0,1.633721695,-0.661580961,1.626949797,0.61173156,1.074473797,-0.661580961,0.133531391,16.11809555,0.864997439,-0.552068584,0.430782916,0,-16.11809555,-16.11809555,5.091620065,-2.323578276,-1.445181349,1.206474872,0.870601614,1.062805171,1.099818647,1.374985692,1.309210058,0.514625901,1.207564456,1.059389057,1.387742165,3.684604335,3.80666251,0.58627419,NA,NA,NA,-0.661580961,NA
280,FEMALE,1,3.106649875,3.048356133,-4.59511985,1.626949797,1.364739013,-0.765065957,0.753771802,1.757857914,16.11809555,0.550046335,1.580450378,0.510825624,5.091620065,5.091620065,-7.801386318,-7.225856816,-3.076400373,-8.343001856,1.300165767,1.504880214,2.513973025,1.61847959,1.136612657,1.186642364,1.387316525,0.007997563,2.431618334,1.387316525,0.539483747,3.741447316,3.684604335,NA,NA,NA,NA
281,MALE,0,3.048356133,3.106649875,3.106649875,1.633721695,3.106649875,3.048356133,2.525728645,2.852631421,2.159484248,2.1517622,0.526093098,1.481604542,3.749121588,-4.024837702,1.9009361,2.369787836,5.091620065,5.091620065,1.94092457,2.268339031,2.224607941,2.706956239,2.109723473,1.858508904,2.41845565,1.059389057,3.684604335,3.799796816,3.778654106,0.685219665,NA,NA,5.091620065,NA,NA
282,FEMALE,1,1.626949797,3.106649875,1.633721695,1.014477605,1.626949797,-0.661580961,0.965080896,0.302280872,0.171850258,1.427116356,1.299282986,16.11809555,5.091620065,-13.89889125,1.332331205,-9.239672078,5.091620065,-14.6140178,1.828406037,2.181178287,1.453535464,1.374996854,1.02283995,1.197120049,1.776866648,0.338788129,1.607331963,3.799796816,3.799796816,3.684604335,NA,NA,5.091620065,NA,NA
283,FEMALE,1,3.048356133,0.61173156,-0.027409924,0.112267129,-1.662705194,NA,1.223775433,2.233592216,0.492476484,3.610917931,1.909542505,1.329135945,-16.11809555,5.091620065,5.091620065,-2.136269338,5.091620065,NA,1.005475055,-16.11809555,0.987418043,0.943391608,0.919754629,0.415580078,2.238059399,3.778654106,3.741447316,3.778654106,3.684604335,NA,NA,NA,NA,NA,NA
